Constituency,Constituency_ID,Candidate_Name,Party,Age,Gender
Tenkasi,191,C. Rajini,INC,70,Male
Tenkasi,191,J. Velu,Independent,51,Male
Tenkasi,191,E. Chandran,Independent,47,Male
Tenkasi,191,G. Ashok,Independent,26,Male
Tenkasi,191,C. Selvam,Independent,37,Male
Tenkasi,191,N. Ashok,Independent,40,Male
Tenkasi,191,M. Kalpana,Independent,26,Female
Tenkasi,191,P. Velu,Independent,37,Male
Tenkasi,191,V. Sekar,Independent,67,Male
Tenkasi,191,C. Rajendran,Independent,55,Male
Tenkasi,191,R. Ganesan,Independent,70,Male
Alangulam,192,R. Ramesh,DMK,32,Male
Alangulam,192,P. Chandran,AIADMK,50,Male
Alangulam,192,K. Suganya,NTK,30,Female
Alangulam,192,S. Palani,BJP,58,Male
Alangulam,192,R. Murugan,INC,32,Male
Alangulam,192,P. Kamal,PMK,43,Male
Alangulam,192,M. Rajini,Independent,50,Male
Alangulam,192,M. Vijay,Independent,46,Male
Alangulam,192,D. Meena,Independent,33,Female
Alangulam,192,V. Velu,Independent,26,Male
Alangulam,192,B. Raja,Independent,38,Male
Alangulam,192,N. Surya,Independent,36,Male
Alangulam,192,L. Senthil,Independent,57,Male
Tirunelveli,193,L. Vasanthi,DMK,30,Female
Tirunelveli,193,L. Muthu,AIADMK,62,Male
Tirunelveli,193,L. Kannan,NTK,51,Male
Tirunelveli,193,T. Ajith,BJP,45,Male
Tirunelveli,193,J. Mani,INC,72,Male
Tirunelveli,193,T. Velu,Independent,67,Male
Tirunelveli,193,V. Ramesh,Independent,68,Male
Tirunelveli,193,P. Vijay,Independent,43,Male
Tirunelveli,193,E. Vijay,Independent,52,Male
Tirunelveli,193,C. Kamal,Independent,63,Male
Tirunelveli,193,J. Vijay,Independent,48,Male
Tirunelveli,193,R. Shanthi,Independent,58,Female
Ambasamudram,194,C. Renuka,DMK,28,Female
Ambasamudram,194,P. Senthil,AIADMK,27,Male
Ambasamudram,194,L. Kamal,NTK,41,Male
Ambasamudram,194,S. Ganesan,BJP,39,Male
Ambasamudram,194,L. Senthil,INC,39,Male
Ambasamudram,194,J. Rajini,Independent,38,Male
Ambasamudram,194,R. Arun,Independent,66,Male
Ambasamudram,194,E. Ramesh,Independent,46,Male
Ambasamudram,194,L. Balaji,Independent,61,Male
Ambasamudram,194,N. Karuppu,Independent,56,Male
Ambasamudram,194,G. Devi,Independent,28,Female
Ambasamudram,194,J. Ajith,Independent,63,Male
Palayamkottai,195,S. Arun,DMK,62,Male
Palayamkottai,195,M. Karuppu,AIADMK,46,Male
Palayamkottai,195,S. Geetha,NTK,42,Female
Palayamkottai,195,A. Velu,BJP,68,Male
Palayamkottai,195,B. Geetha,Independent,31,Female
Palayamkottai,195,D. Balaji,Independent,71,Male
Palayamkottai,195,L. Raja,Independent,34,Male
Palayamkottai,195,D. Vikram,Independent,65,Male
Palayamkottai,195,G. Muthu,Independent,73,Male
Palayamkottai,195,S. Lakshmi,Independent,27,Female
Palayamkottai,195,G. Karthik,Independent,26,Male
Palayamkottai,195,N. Rajini,Independent,26,Male
Nanguneri,196,V. Mani,DMK,38,Male
Nanguneri,196,E. Moorthy,AIADMK,29,Male
Nanguneri,196,K. Lakshmi,NTK,33,Female
Nanguneri,196,S. Rajini,VCK,65,Male
Nanguneri,196,E. Ganesan,Independent,71,Male
Nanguneri,196,L. Suresh,Independent,32,Male
Nanguneri,196,P. Suresh,Independent,57,Male
Nanguneri,196,B. Kamal,Independent,61,Male
Nanguneri,196,N. Velu,Independent,27,Male
Nanguneri,196,J. Prakash,Independent,47,Male
Nanguneri,196,V. Velu,Independent,69,Male
Nanguneri,196,D. Senthil,Independent,69,Male
Nanguneri,196,R. Natarajan,Independent,43,Male
Nanguneri,196,R. Surya,Independent,60,Male
Nanguneri,196,G. Moorthy,Independent,41,Male
Nanguneri,196,D. Ajith,Independent,41,Male
Nanguneri,196,C. Velu,Independent,46,Male
Nanguneri,196,P. Karthik,Independent,47,Male
Nanguneri,196,A. Sekar,Independent,68,Male
Radhapuram,197,P. Murugan,DMK,27,Male
Radhapuram,197,R. Murugan,AIADMK,49,Male
Radhapuram,197,G. Ramesh,NTK,31,Male
Radhapuram,197,L. Muthu,INC,58,Male
Radhapuram,197,V. Arun,Independent,70,Male
Radhapuram,197,C. Vijay,Independent,40,Male
Radhapuram,197,D. Revathi,Independent,54,Female
Radhapuram,197,D. Chandran,Independent,41,Male
Radhapuram,197,T. Prakash,Independent,33,Male
Radhapuram,197,E. Kannan,Independent,72,Male
Radhapuram,197,P. Balaji,Independent,65,Male
Radhapuram,197,R. Lakshmi,Independent,56,Female
Radhapuram,197,J. Murugan,Independent,43,Male
Radhapuram,197,J. Palani,Independent,73,Male
Radhapuram,197,L. Dhanush,Independent,27,Male
Kanniyakumari,198,S. Ashok,DMK,54,Male
Kanniyakumari,198,A. Sekar,AIADMK,67,Male
Kanniyakumari,198,A. Sekar,NTK,46,Male
Kanniyakumari,198,C. Rajini,BJP,33,Male
Kanniyakumari,198,J. Surya,Independent,40,Male
Kanniyakumari,198,E. Prakash,Independent,31,Male
Kanniyakumari,198,K. Karthik,Independent,68,Male
Kanniyakumari,198,V. Suresh,Independent,34,Male
Kanniyakumari,198,R. Kamal,Independent,40,Male
Kanniyakumari,198,B. Natarajan,Independent,73,Male
Kanniyakumari,198,C. Rajendran,Independent,35,Male
Kanniyakumari,198,A. Selvam,Independent,50,Male
Kanniyakumari,198,V. Kamal,Independent,45,Male
Kanniyakumari,198,D. Ganesan,Independent,70,Male
Kanniyakumari,198,N. Rajendran,Independent,57,Male
Kanniyakumari,198,M. Ganesan,Independent,73,Male
Kanniyakumari,198,A. Devi,Independent,33,Female
Kanniyakumari,198,M. Ajith,Independent,26,Male
Kanniyakumari,198,K. Suresh,Independent,67,Male
Nagercoil,199,N. Mani,DMK,47,Male
Nagercoil,199,V. Gayathri,AIADMK,52,Female
Nagercoil,199,T. Anitha,NTK,32,Female
Nagercoil,199,R. Meena,BJP,57,Female
Nagercoil,199,K. Sivakarthikeyan,PMK,35,Male
Nagercoil,199,N. Anitha,VCK,51,Female
Nagercoil,199,R. Perumal,Independent,64,Male
Nagercoil,199,E. Karuppu,Independent,64,Male
Nagercoil,199,V. Meena,Independent,41,Female
Nagercoil,199,K. Senthil,Independent,37,Male
Nagercoil,199,E. Raja,Independent,58,Male
Nagercoil,199,C. Mani,Independent,40,Male
Nagercoil,199,E. Balaji,Independent,73,Male
Nagercoil,199,G. Kannan,Independent,37,Male
Nagercoil,199,C. Surya,Independent,37,Male
Nagercoil,199,R. Suresh,Independent,60,Male
Nagercoil,199,T. Palani,Independent,25,Male
Nagercoil,199,S. Rajini,Independent,61,Male
Nagercoil,199,B. Kannan,Independent,62,Male
Colachel,200,R. Selvam,DMK,36,Male
Colachel,200,J. Mani,AIADMK,57,Male
Colachel,200,B. Devi,NTK,32,Female
Colachel,200,M. Kannan,BJP,44,Male
Colachel,200,M. Moorthy,INC,71,Male
Colachel,200,V. Vijay,Independent,45,Male
Colachel,200,E. Vikram,Independent,45,Male
Colachel,200,S. Ramesh,Independent,41,Male
Colachel,200,E. Sekar,Independent,42,Male
Colachel,200,M. Mani,Independent,74,Male
Colachel,200,A. Velu,Independent,30,Male
Colachel,200,K. Suresh,Independent,70,Male
Colachel,200,V. Muthu,Independent,64,Male
Colachel,200,J. Murugan,Independent,62,Male
Colachel,200,D. Gayathri,Independent,64,Female
Colachel,200,G. Palani,Independent,49,Male
Colachel,200,N. Karthik,Independent,68,Male
Colachel,200,R. Suresh,Independent,39,Male
Padmanabhapuram,201,P. Murugan,DMK,74,Male
Padmanabhapuram,201,D. Muthu,AIADMK,26,Male
Padmanabhapuram,201,M. Velu,NTK,66,Male
Padmanabhapuram,201,B. Vasanthi,INC,55,Female
Padmanabhapuram,201,A. Suganya,Independent,49,Female
Padmanabhapuram,201,T. Indira,Independent,28,Female
Padmanabhapuram,201,G. Murugan,Independent,31,Male
Padmanabhapuram,201,A. Kamal,Independent,36,Male
Padmanabhapuram,201,L. Karthik,Independent,62,Male
Padmanabhapuram,201,C. Revathi,Independent,26,Female
Padmanabhapuram,201,K. Perumal,Independent,41,Male
Padmanabhapuram,201,R. Sivakarthikeyan,Independent,31,Male
Padmanabhapuram,201,M. Selvam,Independent,38,Male
Padmanabhapuram,201,J. Karthik,Independent,38,Male
Padmanabhapuram,201,N. Kavitha,Independent,50,Female
Padmanabhapuram,201,A. Vikram,Independent,27,Male
Vilavancode,202,J. Senthil,DMK,51,Male
Vilavancode,202,G. Palani,AIADMK,71,Male
Vilavancode,202,C. Raja,NTK,66,Male
Vilavancode,202,N. Ramesh,BJP,54,Male
Vilavancode,202,A. Revathi,PMK,33,Female
Vilavancode,202,V. Devi,Independent,43,Female
Vilavancode,202,S. Perumal,Independent,73,Male
Vilavancode,202,B. Senthil,Independent,44,Male
Vilavancode,202,A. Surya,Independent,47,Male
Vilavancode,202,G. Raja,Independent,41,Male
Vilavancode,202,B. Vikram,Independent,36,Male
Vilavancode,202,A. Suresh,Independent,60,Male
Vilavancode,202,L. Palani,Independent,58,Male
Vilavancode,202,T. Chandran,Independent,72,Male
Vilavancode,202,J. Velu,Independent,63,Male
Vilavancode,202,D. Rajini,Independent,40,Male
Vilavancode,202,J. Raja,Independent,37,Male
Vilavancode,202,N. Moorthy,Independent,43,Male
Killiyoor,203,G. Revathi,DMK,72,Female
Killiyoor,203,C. Palani,AIADMK,32,Male
Killiyoor,203,G. Balaji,NTK,27,Male
Killiyoor,203,L. Raja,PMK,52,Male
Killiyoor,203,N. Karuppu,Independent,50,Male
Killiyoor,203,P. Meena,Independent,52,Female
Killiyoor,203,T. Karuppu,Independent,49,Male
Killiyoor,203,C. Karthik,Independent,48,Male
Killiyoor,203,D. Sivakarthikeyan,Independent,47,Male
Killiyoor,203,G. Soundarya,Independent,58,Female
Killiyoor,203,A. Prakash,Independent,35,Male
Killiyoor,203,T. Balaji,Independent,33,Male
Killiyoor,203,G. Mani,Independent,31,Male
Killiyoor,203,G. Mani,Independent,42,Male
Killiyoor,203,M. Selvam,Independent,26,Male
Killiyoor,203,T. Palani,Independent,75,Male
Killiyoor,203,G. Prakash,Independent,27,Male
Killiyoor,203,K. Prakash,Independent,38,Male
Killiyoor,203,N. Balaji,Independent,38,Male
